EbN0_dB,BER,FER
4.000000000000000000e+00,9.100000000000000000e+01,1.400000000000000095e-07
4.000000000000000000e+00,9.100000000000000000e+01,1.400000000000000095e-07
4.000000000000000000e+00,9.100000000000000000e+01,1.389999999999999874e-07
4.000000000000000000e+00,9.100000000000000000e+01,1.389999999999999874e-07
4.000000000000000000e+00,9.300000000000000000e+01,1.410000000000000053e-07
4.000000000000000000e+00,9.300000000000000000e+01,1.410000000000000053e-07
4.000000000000000000e+00,9.300000000000000000e+01,1.400000000000000095e-07
4.000000000000000000e+00,9.300000000000000000e+01,1.400000000000000095e-07
4.000000000000000000e+00,9.400000000000000000e+01,1.400000000000000095e-07
4.000000000000000000e+00,9.500000000000000000e+01,1.420000000000000010e-07
4.000000000000000000e+00,9.500000000000000000e+01,1.420000000000000010e-07
4.000000000000000000e+00,9.600000000000000000e+01,1.429999999999999967e-07
4.000000000000000000e+00,9.600000000000000000e+01,1.420000000000000010e-07
4.000000000000000000e+00,9.600000000000000000e+01,1.420000000000000010e-07
4.000000000000000000e+00,9.700000000000000000e+01,1.429999999999999967e-07
4.000000000000000000e+00,9.700000000000000000e+01,1.429999999999999967e-07
4.000000000000000000e+00,9.700000000000000000e+01,1.420000000000000010e-07
4.000000000000000000e+00,9.700000000000000000e+01,1.420000000000000010e-07
4.000000000000000000e+00,9.700000000000000000e+01,1.410000000000000053e-07
4.000000000000000000e+00,9.800000000000000000e+01,1.410000000000000053e-07
4.000000000000000000e+00,9.900000000000000000e+01,1.429999999999999967e-07
4.000000000000000000e+00,1.000000000000000000e+02,1.439999999999999924e-07
4.000000000000000000e+00,1.000000000000000000e+02,1.429999999999999967e-07
4.000000000000000000e+00,1.000000000000000000e+02,1.429999999999999967e-07
4.000000000000000000e+00,1.010000000000000000e+02,1.439999999999999924e-07
4.000000000000000000e+00,1.020000000000000000e+02,1.449999999999999881e-07
4.000000000000000000e+00,1.030000000000000000e+02,1.449999999999999881e-07
4.000000000000000000e+00,1.040000000000000000e+02,1.460000000000000103e-07
4.000000000000000000e+00,1.040000000000000000e+02,1.460000000000000103e-07
4.000000000000000000e+00,1.040000000000000000e+02,1.449999999999999881e-07
4.000000000000000000e+00,1.040000000000000000e+02,1.449999999999999881e-07
4.000000000000000000e+00,1.040000000000000000e+02,1.439999999999999924e-07
4.000000000000000000e+00,1.050000000000000000e+02,1.460000000000000103e-07
4.000000000000000000e+00,1.060000000000000000e+02,1.470000000000000061e-07
4.000000000000000000e+00,1.060000000000000000e+02,1.460000000000000103e-07
4.000000000000000000e+00,1.070000000000000000e+02,1.480000000000000018e-07
4.000000000000000000e+00,1.080000000000000000e+02,1.489999999999999975e-07
4.000000000000000000e+00,1.090000000000000000e+02,1.489999999999999975e-07
4.000000000000000000e+00,1.100000000000000000e+02,1.509999999999999889e-07
4.000000000000000000e+00,1.100000000000000000e+02,1.509999999999999889e-07
4.000000000000000000e+00,1.100000000000000000e+02,1.499999999999999932e-07
4.000000000000000000e+00,1.100000000000000000e+02,1.499999999999999932e-07
4.000000000000000000e+00,1.110000000000000000e+02,1.499999999999999932e-07
4.000000000000000000e+00,1.110000000000000000e+02,1.489999999999999975e-07
4.000000000000000000e+00,1.110000000000000000e+02,1.489999999999999975e-07
4.000000000000000000e+00,1.110000000000000000e+02,1.480000000000000018e-07
4.000000000000000000e+00,1.110000000000000000e+02,1.480000000000000018e-07
4.000000000000000000e+00,1.110000000000000000e+02,1.480000000000000018e-07
4.000000000000000000e+00,1.120000000000000000e+02,1.480000000000000018e-07
4.000000000000000000e+00,1.120000000000000000e+02,1.470000000000000061e-07
4.000000000000000000e+00,1.120000000000000000e+02,1.470000000000000061e-07
4.000000000000000000e+00,1.120000000000000000e+02,1.460000000000000103e-07
4.000000000000000000e+00,1.120000000000000000e+02,1.460000000000000103e-07
4.000000000000000000e+00,1.120000000000000000e+02,1.460000000000000103e-07
4.000000000000000000e+00,1.120000000000000000e+02,1.449999999999999881e-07
4.000000000000000000e+00,1.120000000000000000e+02,1.449999999999999881e-07
4.000000000000000000e+00,1.120000000000000000e+02,1.439999999999999924e-07
4.000000000000000000e+00,1.120000000000000000e+02,1.439999999999999924e-07
4.000000000000000000e+00,1.120000000000000000e+02,1.439999999999999924e-07
4.000000000000000000e+00,1.120000000000000000e+02,1.429999999999999967e-07
4.000000000000000000e+00,1.130000000000000000e+02,1.439999999999999924e-07
4.000000000000000000e+00,1.130000000000000000e+02,1.439999999999999924e-07
4.000000000000000000e+00,1.130000000000000000e+02,1.429999999999999967e-07
4.000000000000000000e+00,1.130000000000000000e+02,1.429999999999999967e-07
4.000000000000000000e+00,1.150000000000000000e+02,1.460000000000000103e-07
4.000000000000000000e+00,1.150000000000000000e+02,1.460000000000000103e-07
4.000000000000000000e+00,1.150000000000000000e+02,1.449999999999999881e-07
4.000000000000000000e+00,1.160000000000000000e+02,1.460000000000000103e-07
4.000000000000000000e+00,1.160000000000000000e+02,1.460000000000000103e-07
4.000000000000000000e+00,1.160000000000000000e+02,1.449999999999999881e-07
4.000000000000000000e+00,1.160000000000000000e+02,1.449999999999999881e-07
4.000000000000000000e+00,1.170000000000000000e+02,1.460000000000000103e-07
4.000000000000000000e+00,1.180000000000000000e+02,1.470000000000000061e-07
4.000000000000000000e+00,1.180000000000000000e+02,1.470000000000000061e-07
4.000000000000000000e+00,1.180000000000000000e+02,1.470000000000000061e-07
4.000000000000000000e+00,1.180000000000000000e+02,1.460000000000000103e-07
4.000000000000000000e+00,1.180000000000000000e+02,1.460000000000000103e-07
4.000000000000000000e+00,1.180000000000000000e+02,1.449999999999999881e-07
4.000000000000000000e+00,1.180000000000000000e+02,1.449999999999999881e-07
4.000000000000000000e+00,1.180000000000000000e+02,1.449999999999999881e-07
4.000000000000000000e+00,1.180000000000000000e+02,1.439999999999999924e-07
4.000000000000000000e+00,1.180000000000000000e+02,1.439999999999999924e-07
4.000000000000000000e+00,1.200000000000000000e+02,1.460000000000000103e-07
4.000000000000000000e+00,1.210000000000000000e+02,1.470000000000000061e-07
4.000000000000000000e+00,1.210000000000000000e+02,1.460000000000000103e-07
4.000000000000000000e+00,1.210000000000000000e+02,1.460000000000000103e-07
4.000000000000000000e+00,1.220000000000000000e+02,1.470000000000000061e-07
4.000000000000000000e+00,1.220000000000000000e+02,1.460000000000000103e-07
4.000000000000000000e+00,1.230000000000000000e+02,1.470000000000000061e-07
4.000000000000000000e+00,1.230000000000000000e+02,1.470000000000000061e-07
4.000000000000000000e+00,1.240000000000000000e+02,1.480000000000000018e-07
4.000000000000000000e+00,1.250000000000000000e+02,1.480000000000000018e-07
4.000000000000000000e+00,1.250000000000000000e+02,1.480000000000000018e-07
4.000000000000000000e+00,1.250000000000000000e+02,1.480000000000000018e-07
4.000000000000000000e+00,1.250000000000000000e+02,1.470000000000000061e-07
4.000000000000000000e+00,1.260000000000000000e+02,1.480000000000000018e-07
4.000000000000000000e+00,1.260000000000000000e+02,1.480000000000000018e-07
4.000000000000000000e+00,1.260000000000000000e+02,1.470000000000000061e-07
4.000000000000000000e+00,1.270000000000000000e+02,1.480000000000000018e-07
4.000000000000000000e+00,1.270000000000000000e+02,1.480000000000000018e-07
4.000000000000000000e+00,1.270000000000000000e+02,1.470000000000000061e-07
4.000000000000000000e+00,1.270000000000000000e+02,1.470000000000000061e-07
4.000000000000000000e+00,1.270000000000000000e+02,1.470000000000000061e-07
4.000000000000000000e+00,1.270000000000000000e+02,1.460000000000000103e-07
4.000000000000000000e+00,1.270000000000000000e+02,1.460000000000000103e-07
4.000000000000000000e+00,1.270000000000000000e+02,1.460000000000000103e-07
4.000000000000000000e+00,1.270000000000000000e+02,1.449999999999999881e-07
4.000000000000000000e+00,1.270000000000000000e+02,1.449999999999999881e-07
4.000000000000000000e+00,1.270000000000000000e+02,1.449999999999999881e-07
4.000000000000000000e+00,1.270000000000000000e+02,1.439999999999999924e-07
4.000000000000000000e+00,1.280000000000000000e+02,1.449999999999999881e-07
4.000000000000000000e+00,1.280000000000000000e+02,1.449999999999999881e-07
4.000000000000000000e+00,1.280000000000000000e+02,1.439999999999999924e-07
4.000000000000000000e+00,1.280000000000000000e+02,1.439999999999999924e-07
4.000000000000000000e+00,1.280000000000000000e+02,1.439999999999999924e-07
4.000000000000000000e+00,1.280000000000000000e+02,1.429999999999999967e-07
4.000000000000000000e+00,1.280000000000000000e+02,1.429999999999999967e-07
4.000000000000000000e+00,1.280000000000000000e+02,1.429999999999999967e-07
4.000000000000000000e+00,1.280000000000000000e+02,1.420000000000000010e-07
4.000000000000000000e+00,1.280000000000000000e+02,1.420000000000000010e-07
4.000000000000000000e+00,1.280000000000000000e+02,1.420000000000000010e-07
4.000000000000000000e+00,1.280000000000000000e+02,1.410000000000000053e-07
4.000000000000000000e+00,1.280000000000000000e+02,1.410000000000000053e-07
4.000000000000000000e+00,1.280000000000000000e+02,1.410000000000000053e-07
4.000000000000000000e+00,1.280000000000000000e+02,1.400000000000000095e-07
4.000000000000000000e+00,1.280000000000000000e+02,1.400000000000000095e-07
4.000000000000000000e+00,1.280000000000000000e+02,1.400000000000000095e-07
4.000000000000000000e+00,1.280000000000000000e+02,1.389999999999999874e-07
4.000000000000000000e+00,1.280000000000000000e+02,1.389999999999999874e-07
4.000000000000000000e+00,1.280000000000000000e+02,1.389999999999999874e-07
4.000000000000000000e+00,1.280000000000000000e+02,1.389999999999999874e-07
4.000000000000000000e+00,1.280000000000000000e+02,1.379999999999999916e-07
4.000000000000000000e+00,1.280000000000000000e+02,1.379999999999999916e-07
4.000000000000000000e+00,1.280000000000000000e+02,1.379999999999999916e-07
4.000000000000000000e+00,1.280000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.280000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.280000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.280000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.290000000000000000e+02,1.379999999999999916e-07
4.000000000000000000e+00,1.290000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.290000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.290000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.290000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.290000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.290000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.290000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.310000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.310000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.310000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.310000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.310000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.320000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.320000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.340000000000000000e+02,1.389999999999999874e-07
4.000000000000000000e+00,1.340000000000000000e+02,1.379999999999999916e-07
4.000000000000000000e+00,1.340000000000000000e+02,1.379999999999999916e-07
4.000000000000000000e+00,1.340000000000000000e+02,1.379999999999999916e-07
4.000000000000000000e+00,1.350000000000000000e+02,1.379999999999999916e-07
4.000000000000000000e+00,1.350000000000000000e+02,1.379999999999999916e-07
4.000000000000000000e+00,1.360000000000000000e+02,1.389999999999999874e-07
4.000000000000000000e+00,1.360000000000000000e+02,1.379999999999999916e-07
4.000000000000000000e+00,1.360000000000000000e+02,1.379999999999999916e-07
4.000000000000000000e+00,1.360000000000000000e+02,1.379999999999999916e-07
4.000000000000000000e+00,1.360000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.360000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.360000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.370000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.370000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.370000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.380000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.380000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.380000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.380000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.380000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.380000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.390000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.390000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.390000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.400000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.400000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.400000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.400000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.410000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.410000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.410000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.410000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.420000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.420000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.420000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.420000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.420000000000000000e+02,1.340000000000000088e-07
4.000000000000000000e+00,1.420000000000000000e+02,1.340000000000000088e-07
4.000000000000000000e+00,1.420000000000000000e+02,1.340000000000000088e-07
4.000000000000000000e+00,1.420000000000000000e+02,1.340000000000000088e-07
4.000000000000000000e+00,1.420000000000000000e+02,1.330000000000000130e-07
4.000000000000000000e+00,1.430000000000000000e+02,1.340000000000000088e-07
4.000000000000000000e+00,1.430000000000000000e+02,1.340000000000000088e-07
4.000000000000000000e+00,1.430000000000000000e+02,1.340000000000000088e-07
4.000000000000000000e+00,1.430000000000000000e+02,1.330000000000000130e-07
4.000000000000000000e+00,1.450000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.450000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.460000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.470000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.470000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.470000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.470000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.480000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.490000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.490000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.490000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.490000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.500000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.500000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.500000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.500000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.500000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.500000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.500000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.500000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.500000000000000000e+02,1.340000000000000088e-07
4.000000000000000000e+00,1.500000000000000000e+02,1.340000000000000088e-07
4.000000000000000000e+00,1.500000000000000000e+02,1.340000000000000088e-07
4.000000000000000000e+00,1.500000000000000000e+02,1.340000000000000088e-07
4.000000000000000000e+00,1.500000000000000000e+02,1.330000000000000130e-07
4.000000000000000000e+00,1.500000000000000000e+02,1.330000000000000130e-07
4.000000000000000000e+00,1.500000000000000000e+02,1.330000000000000130e-07
4.000000000000000000e+00,1.510000000000000000e+02,1.330000000000000130e-07
4.000000000000000000e+00,1.510000000000000000e+02,1.330000000000000130e-07
4.000000000000000000e+00,1.510000000000000000e+02,1.330000000000000130e-07
4.000000000000000000e+00,1.510000000000000000e+02,1.330000000000000130e-07
4.000000000000000000e+00,1.510000000000000000e+02,1.319999999999999909e-07
4.000000000000000000e+00,1.510000000000000000e+02,1.319999999999999909e-07
4.000000000000000000e+00,1.510000000000000000e+02,1.319999999999999909e-07
4.000000000000000000e+00,1.510000000000000000e+02,1.319999999999999909e-07
4.000000000000000000e+00,1.510000000000000000e+02,1.309999999999999951e-07
4.000000000000000000e+00,1.520000000000000000e+02,1.330000000000000130e-07
4.000000000000000000e+00,1.530000000000000000e+02,1.330000000000000130e-07
4.000000000000000000e+00,1.530000000000000000e+02,1.330000000000000130e-07
4.000000000000000000e+00,1.530000000000000000e+02,1.330000000000000130e-07
4.000000000000000000e+00,1.540000000000000000e+02,1.330000000000000130e-07
4.000000000000000000e+00,1.550000000000000000e+02,1.330000000000000130e-07
4.000000000000000000e+00,1.550000000000000000e+02,1.330000000000000130e-07
4.000000000000000000e+00,1.560000000000000000e+02,1.340000000000000088e-07
4.000000000000000000e+00,1.560000000000000000e+02,1.330000000000000130e-07
4.000000000000000000e+00,1.560000000000000000e+02,1.330000000000000130e-07
4.000000000000000000e+00,1.570000000000000000e+02,1.340000000000000088e-07
4.000000000000000000e+00,1.590000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.590000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.590000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.590000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.610000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.610000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.610000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.610000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.620000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.630000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.630000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.630000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.630000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.630000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.630000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.630000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.630000000000000000e+02,1.340000000000000088e-07
4.000000000000000000e+00,1.640000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.640000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.640000000000000000e+02,1.340000000000000088e-07
4.000000000000000000e+00,1.640000000000000000e+02,1.340000000000000088e-07
4.000000000000000000e+00,1.640000000000000000e+02,1.340000000000000088e-07
4.000000000000000000e+00,1.640000000000000000e+02,1.340000000000000088e-07
4.000000000000000000e+00,1.640000000000000000e+02,1.330000000000000130e-07
4.000000000000000000e+00,1.640000000000000000e+02,1.330000000000000130e-07
4.000000000000000000e+00,1.640000000000000000e+02,1.330000000000000130e-07
4.000000000000000000e+00,1.640000000000000000e+02,1.330000000000000130e-07
4.000000000000000000e+00,1.640000000000000000e+02,1.319999999999999909e-07
4.000000000000000000e+00,1.650000000000000000e+02,1.330000000000000130e-07
4.000000000000000000e+00,1.660000000000000000e+02,1.340000000000000088e-07
4.000000000000000000e+00,1.680000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.680000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.680000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.680000000000000000e+02,1.340000000000000088e-07
4.000000000000000000e+00,1.690000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.690000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.690000000000000000e+02,1.340000000000000088e-07
4.000000000000000000e+00,1.690000000000000000e+02,1.340000000000000088e-07
4.000000000000000000e+00,1.710000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.710000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.710000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.710000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.710000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.710000000000000000e+02,1.340000000000000088e-07
4.000000000000000000e+00,1.740000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.750000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.760000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.760000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.760000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.760000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.760000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.760000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.760000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.760000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.770000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.790000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.800000000000000000e+02,1.379999999999999916e-07
4.000000000000000000e+00,1.800000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.800000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.800000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.800000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.810000000000000000e+02,1.379999999999999916e-07
4.000000000000000000e+00,1.810000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.810000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.810000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.820000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.820000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.820000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.820000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.820000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.830000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.830000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.830000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.830000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.830000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.830000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.830000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.830000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.840000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.840000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.840000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.840000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.840000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.840000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.840000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.850000000000000000e+02,1.350000000000000045e-07
4.000000000000000000e+00,1.860000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.880000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.880000000000000000e+02,1.360000000000000002e-07
4.000000000000000000e+00,1.890000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.900000000000000000e+02,1.379999999999999916e-07
4.000000000000000000e+00,1.900000000000000000e+02,1.379999999999999916e-07
4.000000000000000000e+00,1.920000000000000000e+02,1.389999999999999874e-07
4.000000000000000000e+00,1.920000000000000000e+02,1.379999999999999916e-07
4.000000000000000000e+00,1.920000000000000000e+02,1.379999999999999916e-07
4.000000000000000000e+00,1.920000000000000000e+02,1.379999999999999916e-07
4.000000000000000000e+00,1.920000000000000000e+02,1.379999999999999916e-07
4.000000000000000000e+00,1.920000000000000000e+02,1.379999999999999916e-07
4.000000000000000000e+00,1.920000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.930000000000000000e+02,1.379999999999999916e-07
4.000000000000000000e+00,1.930000000000000000e+02,1.379999999999999916e-07
4.000000000000000000e+00,1.930000000000000000e+02,1.379999999999999916e-07
4.000000000000000000e+00,1.930000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.940000000000000000e+02,1.379999999999999916e-07
4.000000000000000000e+00,1.940000000000000000e+02,1.379999999999999916e-07
4.000000000000000000e+00,1.940000000000000000e+02,1.379999999999999916e-07
4.000000000000000000e+00,1.940000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.950000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.950000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.950000000000000000e+02,1.369999999999999959e-07
4.000000000000000000e+00,1.960000000000000000e+02,1.379999999999999916e-07
4.000000000000000000e+00,1.980000000000000000e+02,1.389999999999999874e-07
4.000000000000000000e+00,1.980000000000000000e+02,1.389999999999999874e-07
4.000000000000000000e+00,1.990000000000000000e+02,1.389999999999999874e-07
4.000000000000000000e+00,2.000000000000000000e+02,1.400000000000000095e-07
